iso_alpha3,year,hisi_score,cluster_raw,cluster_label
SEN,2000,30.684544611160845,2,The Falls
SEN,2001,27.58844285716982,2,The Falls
SEN,2002,27.95563988269275,2,The Falls
SEN,2003,28.20566584670539,2,The Falls
SEN,2004,28.239427325764378,2,The Falls
SEN,2005,32.105768705995075,2,The Falls
SEN,2006,31.69516079099183,2,The Falls
SEN,2007,31.647728612750054,2,The Falls
SEN,2008,31.476394421524773,2,The Falls
SEN,2009,32.44068923936426,2,The Falls
SEN,2010,27.63670331072094,2,The Falls
SEN,2011,32.64013787400189,2,The Falls
SEN,2012,34.73312151887124,2,The Falls
SEN,2013,35.78215774826453,2,The Falls
SEN,2014,35.27728298957683,2,The Falls
SEN,2015,35.65340008649859,2,The Falls
SEN,2016,38.76779674781817,2,The Falls
SEN,2017,39.58968439230471,2,The Falls
SEN,2018,39.796492450825916,2,The Falls
SEN,2019,39.25550826783833,2,The Falls
SEN,2020,41.71996180690913,2,The Falls
SEN,2021,45.147695913996735,2,The Falls
SEN,2022,43.44330871437229,2,The Falls
SEN,2023,43.427010867699764,2,The Falls
SEN,2024,41.504867251902624,2,The Falls
SEN,2025,50.844738068169036,2,The Falls
SGP,2000,29.70144791341582,1,The Adapters
SGP,2001,43.78875508328685,0,The Wins
SGP,2002,44.50688538830129,0,The Wins
SGP,2003,43.487961935772304,0,The Wins
SGP,2004,46.4400922443021,0,The Wins
SGP,2005,44.65871764886393,0,The Wins
SGP,2006,43.539065301309,0,The Wins
SGP,2007,42.98958138114379,0,The Wins
SGP,2008,45.555956396586176,0,The Wins
SGP,2009,45.946714013463705,0,The Wins
SGP,2010,38.723552064651535,0,The Wins
SGP,2011,39.72487881928356,0,The Wins
SGP,2012,41.53038964887777,0,The Wins
SGP,2013,42.96120871907517,0,The Wins
SGP,2014,44.62968092871256,0,The Wins
SGP,2015,44.708096436186175,0,The Wins
SGP,2016,44.71899968593841,0,The Wins
SGP,2017,43.16858636705645,0,The Wins
SGP,2018,42.20213523775491,0,The Wins
SGP,2019,43.514418876699594,0,The Wins
SGP,2020,48.04535687734783,0,The Wins
SGP,2021,42.18214993034825,0,The Wins
SGP,2022,37.627724209035414,0,The Wins
SGP,2023,41.51484120006509,0,The Wins
SGP,2024,41.131376508926806,0,The Wins
SGP,2025,41.793191552831175,0,The Wins
SLB,2000,40.85741971600248,2,The Falls
SLB,2001,52.19657712530656,2,The Falls
SLB,2002,42.456097749170254,2,The Falls
SLB,2003,42.933329314750274,2,The Falls
SLB,2004,43.58066779661794,2,The Falls
SLB,2005,45.70600560130809,2,The Falls
SLB,2006,44.5335329498333,2,The Falls
SLB,2007,43.75415155389064,2,The Falls
SLB,2008,40.22519442166196,2,The Falls
SLB,2009,50.77423309471194,2,The Falls
SLB,2010,48.403640574041106,2,The Falls
SLB,2011,49.02525062574947,2,The Falls
SLB,2012,49.940203361358094,2,The Falls
SLB,2013,49.0185841000513,2,The Falls
SLB,2014,51.65568455774127,2,The Falls
SLB,2015,52.418004059127846,2,The Falls
SLB,2016,51.89125988100039,2,The Falls
SLB,2017,51.00977898625501,2,The Falls
SLB,2018,55.789086475111475,2,The Falls
SLB,2019,55.676009937356184,2,The Falls
SLB,2020,56.74122072178744,2,The Falls
SLB,2021,54.266085874317284,2,The Falls
SLB,2022,59.19451015448238,2,The Falls
SLB,2023,59.39255627396173,2,The Falls
SLB,2024,59.36875848207717,2,The Falls
SLB,2025,59.27775236760492,2,The Falls
SLE,2000,35.96839019446237,2,The Falls
SLE,2001,33.999958381714805,2,The Falls
SLE,2002,34.07482469139888,2,The Falls
SLE,2003,33.42558010128375,2,The Falls
SLE,2004,33.71009810529429,2,The Falls
SLE,2005,33.564645786227885,2,The Falls
SLE,2006,33.34627434289036,2,The Falls
SLE,2007,37.908486079845346,2,The Falls
SLE,2008,39.14450706157925,2,The Falls
SLE,2009,40.12822256085403,2,The Falls
SLE,2010,39.4839615785652,2,The Falls
SLE,2011,40.325809097614666,2,The Falls
SLE,2012,38.468739701226845,2,The Falls
SLE,2013,38.61779217619368,2,The Falls
SLE,2014,47.115948648189,2,The Falls
SLE,2015,43.971267691896045,2,The Falls
SLE,2016,39.43321962159634,2,The Falls
SLE,2017,37.52674276032496,2,The Falls
SLE,2018,37.354018741154185,2,The Falls
SLE,2019,37.87228362816691,2,The Falls
SLE,2020,37.94723849957893,2,The Falls
SLE,2021,37.065309799706405,2,The Falls
SLE,2022,36.266462797820665,2,The Falls
SLE,2023,34.65172104436917,2,The Falls
SLE,2024,34.65836067468931,2,The Falls
SLE,2025,34.57558745314396,2,The Falls
SLV,2000,21.919994072319902,2,The Falls
SLV,2001,37.22705206406643,2,The Falls
SLV,2002,37.16417490842577,2,The Falls
SLV,2003,37.822956036711226,2,The Falls
SLV,2004,40.3886523060269,1,The Adapters
SLV,2005,39.64463880114224,1,The Adapters
SLV,2006,42.139748247623295,1,The Adapters
SLV,2007,42.63401676843876,1,The Adapters
SLV,2008,42.03334629381932,1,The Adapters
SLV,2009,44.43100999238688,1,The Adapters
SLV,2010,45.467533835829585,1,The Adapters
SLV,2011,45.93844846142235,1,The Adapters
SLV,2012,44.743462564616785,1,The Adapters
SLV,2013,44.276125074243105,1,The Adapters
SLV,2014,44.36180782333541,1,The Adapters
SLV,2015,48.673982839760434,1,The Adapters
SLV,2016,48.48111346156856,1,The Adapters
SLV,2017,50.334748928695994,1,The Adapters
SLV,2018,50.161718767338925,1,The Adapters
SLV,2019,50.656875714608404,1,The Adapters
SLV,2020,53.54422693936556,1,The Adapters
SLV,2021,51.0836930127475,1,The Adapters
SLV,2022,50.88359774981659,1,The Adapters
SLV,2023,48.49781525429012,1,The Adapters
SLV,2024,48.28599553867296,1,The Adapters
SLV,2025,48.27281807700148,1,The Adapters
SMR,2000,40.20346322883597,1,The Adapters
SMR,2001,43.61073432242492,1,The Adapters
SMR,2002,44.14960879893256,1,The Adapters
SMR,2003,46.855601942847905,1,The Adapters
SMR,2004,45.86408338817164,1,The Adapters
SMR,2005,38.653481843473955,1,The Adapters
SMR,2006,40.53961855160473,1,The Adapters
SMR,2007,37.805169052626,1,The Adapters
SMR,2008,42.465733361425336,1,The Adapters
SMR,2009,39.43171006549055,1,The Adapters
SMR,2010,42.45204567506883,1,The Adapters
SMR,2011,39.394559817897786,1,The Adapters
SMR,2012,40.714263684565715,1,The Adapters
SMR,2013,38.726738666098385,1,The Adapters
SMR,2014,38.39829808535566,1,The Adapters
SMR,2015,38.53316747186633,1,The Adapters
SMR,2016,40.106853490973215,1,The Adapters
SMR,2017,38.49570514977309,1,The Adapters
SMR,2018,39.738164797644,1,The Adapters
SMR,2019,38.99290401898804,1,The Adapters
SMR,2020,40.63868935724297,1,The Adapters
SMR,2021,36.331348948892966,1,The Adapters
SMR,2022,35.58842614474556,1,The Adapters
SMR,2023,42.79392439234853,1,The Adapters
SMR,2024,42.79392439234853,1,The Adapters
SOM,2000,32.20496705188508,2,The Falls
SOM,2001,39.24382151465453,2,The Falls
SOM,2002,39.11300761802692,2,The Falls
SOM,2003,37.37238859332903,2,The Falls
SOM,2004,35.72938944867282,2,The Falls
SOM,2005,41.49510966263631,2,The Falls
SOM,2006,38.54599840051388,2,The Falls
SOM,2007,40.97694062268504,2,The Falls
SOM,2008,42.93947917158963,2,The Falls
SOM,2009,39.20313181764487,2,The Falls
SOM,2010,32.96663769757561,2,The Falls
SOM,2011,33.28934896746592,2,The Falls
SOM,2012,34.27408449577348,2,The Falls
SOM,2013,32.39789984623132,2,The Falls
SOM,2014,33.67899300602747,2,The Falls
SOM,2015,29.776124833510448,2,The Falls
SOM,2016,26.235655127251977,2,The Falls
SOM,2017,28.39577302792436,2,The Falls
SOM,2018,30.791153514678754,2,The Falls
SOM,2019,30.795167804597,2,The Falls
SOM,2020,30.640417565109228,2,The Falls
SOM,2021,28.435970809262713,2,The Falls
SOM,2022,26.789785664147757,2,The Falls
SOM,2023,28.631269372156932,2,The Falls
SOM,2024,27.44042115229367,2,The Falls
SOM,2025,27.59231958463213,2,The Falls
SRB,2000,46.0705038669988,2,The Falls
SRB,2001,72.9395981463688,2,The Falls
SRB,2002,74.36122099480713,2,The Falls
SRB,2003,74.13204243748768,2,The Falls
SRB,2004,65.36376123222318,2,The Falls
SRB,2005,61.958653333840694,2,The Falls
SRB,2006,73.57968322246651,2,The Falls
SRB,2007,76.99055872462553,2,The Falls
SRB,2008,77.85952713686403,1,The Adapters
SRB,2009,74.60426759423473,1,The Adapters
SRB,2010,64.55331683358892,1,The Adapters
SRB,2011,61.273473055490435,1,The Adapters
SRB,2012,47.512915480701764,1,The Adapters
SRB,2013,46.185554447335534,2,The Falls
SRB,2014,43.81076805112147,1,The Adapters
SRB,2015,42.77756049201525,1,The Adapters
SRB,2016,44.868242900966436,1,The Adapters
SRB,2017,47.54323098212141,1,The Adapters
SRB,2018,48.43537871612744,1,The Adapters
SRB,2019,55.91332614193645,1,The Adapters
SRB,2020,60.051913156937665,1,The Adapters
SRB,2021,59.91537511562191,1,The Adapters
SRB,2022,63.171294838964364,1,The Adapters
SRB,2023,61.4735957990796,1,The Adapters
SRB,2024,61.141196700258426,1,The Adapters
SRB,2025,61.58162403791854,1,The Adapters
SSA,2000,34.70023860479648,2,The Falls
SSA,2001,36.26977912583859,2,The Falls
SSA,2002,34.531817619280545,2,The Falls
SSA,2003,34.184981307958765,2,The Falls
SSA,2004,30.976919748628728,2,The Falls
SSA,2005,28.575224295982064,2,The Falls
SSA,2006,30.641650820203115,2,The Falls
SSA,2007,28.025275782426924,2,The Falls
SSA,2008,27.342529697877882,2,The Falls
SSA,2009,28.821896740852292,2,The Falls
SSA,2010,38.18211937121145,2,The Falls
SSA,2011,35.4607135194982,2,The Falls
SSA,2012,35.33596908921256,1,The Adapters
SSA,2013,32.737114486787746,1,The Adapters
SSA,2014,32.90825025879479,2,The Falls
SSA,2015,37.61409735077167,2,The Falls
SSA,2016,28.18854119242347,2,The Falls
SSA,2017,28.124278711753192,2,The Falls
SSA,2018,35.249972161012195,2,The Falls
SSA,2019,34.557369357161626,2,The Falls
SSA,2020,34.180296756563,2,The Falls
SSA,2021,35.52505594146058,2,The Falls
SSA,2022,33.48888428231792,2,The Falls
SSA,2023,37.95163973907921,2,The Falls
SSA,2024,27.625882561329064,2,The Falls
SSA,2025,27.582435756025504,2,The Falls
SSD,2000,35.41762311350951,2,The Falls
SSD,2001,35.84313699663817,2,The Falls
SSD,2002,35.82841615922606,2,The Falls
SSD,2003,36.13327504538932,2,The Falls
SSD,2004,36.12184740086953,2,The Falls
SSD,2005,32.0971862017782,2,The Falls
SSD,2006,28.76677625380018,2,The Falls
SSD,2007,28.065881882775123,2,The Falls
SSD,2008,28.11392244539984,2,The Falls
SSD,2009,28.145914783995572,2,The Falls
SSD,2010,27.90554601689534,2,The Falls
SSD,2011,31.919929894832023,2,The Falls
SSD,2012,28.698483777951196,2,The Falls
SSD,2013,29.988653927662522,2,The Falls
SSD,2014,43.010743980288076,2,The Falls
SSD,2015,43.62156725535473,2,The Falls
SSD,2016,43.642966696531445,2,The Falls
SSD,2017,43.23417452000633,2,The Falls
SSD,2018,34.23193625336751,2,The Falls
SSD,2019,33.71654872387904,2,The Falls
SSD,2020,36.31630716114695,1,The Adapters
SSD,2021,34.78701257208187,1,The Adapters
SSD,2022,29.883191111755824,1,The Adapters
SSD,2023,41.89673779443297,2,The Falls
SSD,2024,44.549633922988384,2,The Falls
SSF,2000,29.302127932412937,2,The Falls
SSF,2001,37.402049831450945,2,The Falls
SSF,2002,35.79284377587732,2,The Falls
SSF,2003,35.28443548129678,2,The Falls
SSF,2004,32.73233169557315,2,The Falls
SSF,2005,30.965872665369883,2,The Falls
SSF,2006,32.188350904341,2,The Falls
SSF,2007,32.01185635397242,2,The Falls
SSF,2008,27.086094299724156,2,The Falls
SSF,2009,28.914902258479668,2,The Falls
SSF,2010,28.454815343078614,2,The Falls
SSF,2011,38.57023152676636,2,The Falls
SSF,2012,41.785174661327204,2,The Falls
SSF,2013,38.32562656378855,2,The Falls
SSF,2014,35.84168758187558,2,The Falls
SSF,2015,27.942543226007206,2,The Falls
SSF,2016,30.768040168354986,2,The Falls
SSF,2017,28.995249166182468,2,The Falls
SSF,2018,28.159284340208597,2,The Falls
SSF,2019,34.10170313495595,2,The Falls
SSF,2020,28.15371630628885,2,The Falls
SSF,2021,39.32212838212482,2,The Falls
SSF,2022,41.418347420178215,2,The Falls
SSF,2023,27.672609004785848,2,The Falls
SSF,2024,29.002445006936977,2,The Falls
SSF,2025,28.95236053973666,2,The Falls
SST,2000,29.562948128466015,1,The Adapters
SST,2001,29.36143787610201,1,The Adapters
SST,2002,28.784474731843744,1,The Adapters
SST,2003,32.98669516662385,1,The Adapters
SST,2004,30.62668151791563,1,The Adapters
SST,2005,32.376192449237315,1,The Adapters
SST,2006,31.5509355591278,1,The Adapters
SST,2007,27.5240542185921,2,The Falls
SST,2008,28.830388557452817,2,The Falls
SST,2009,31.26254073792979,2,The Falls
SST,2010,30.550723221177496,2,The Falls
SST,2011,27.281335558489445,1,The Adapters
SST,2012,26.423103294746536,1,The Adapters
SST,2013,27.05832933138789,2,The Falls
SST,2014,27.35439169813672,2,The Falls
SST,2015,28.296483876396994,1,The Adapters
SST,2016,27.775941761247736,1,The Adapters
SST,2017,28.05183722523139,1,The Adapters
SST,2018,27.59632551017305,1,The Adapters
SST,2019,28.278027235641073,1,The Adapters
SST,2020,29.09463093066328,1,The Adapters
SST,2021,29.770520960898946,1,The Adapters
SST,2022,30.375876770656557,2,The Falls
SST,2023,29.85019933425405,1,The Adapters
SST,2024,29.72582983431986,1,The Adapters
SST,2025,29.71467983023454,1,The Adapters
STP,2000,39.96064942696679,2,The Falls
STP,2001,52.99857034139281,2,The Falls
STP,2002,52.382293313940195,2,The Falls
STP,2003,56.031123536895436,2,The Falls
STP,2004,52.10598460399596,2,The Falls
STP,2005,48.90875274832668,2,The Falls
STP,2006,41.43635748083986,2,The Falls
STP,2007,54.38837262583568,2,The Falls
STP,2008,51.6520400909124,2,The Falls
STP,2009,56.077030887469135,2,The Falls
STP,2010,57.07425517505445,2,The Falls
STP,2011,55.96810084502398,2,The Falls
STP,2012,55.316276236547814,2,The Falls
STP,2013,56.406205334269565,2,The Falls
STP,2014,40.41496142314056,2,The Falls
STP,2015,40.079682878984485,2,The Falls
STP,2016,41.03332621386219,2,The Falls
STP,2017,41.24428657936119,2,The Falls
STP,2018,39.201499196393506,2,The Falls
STP,2019,39.46690414522793,2,The Falls
STP,2020,42.22022473541476,2,The Falls
STP,2021,49.88154395761724,2,The Falls
STP,2022,47.13262104381273,2,The Falls
STP,2023,42.75214106841984,1,The Adapters
STP,2024,52.150971087414725,2,The Falls
STP,2025,51.480182438182254,2,The Falls
SUR,2000,32.510327774817746,1,The Adapters
SUR,2001,39.637238073750595,1,The Adapters
SUR,2002,50.13818689431137,2,The Falls
SUR,2003,37.67320451310127,1,The Adapters
SUR,2004,42.64411046282219,1,The Adapters
SUR,2005,40.772811085178056,1,The Adapters
SUR,2006,40.07709949951968,2,The Falls
SUR,2007,35.81618350507948,2,The Falls
SUR,2008,36.32958633315159,1,The Adapters
SUR,2009,36.17440879054305,2,The Falls
SUR,2010,36.932593346043156,2,The Falls
SUR,2011,39.81347278474491,1,The Adapters
SUR,2012,44.30550592736991,1,The Adapters
SUR,2013,45.655634279368826,1,The Adapters
SUR,2014,49.891631763716674,1,The Adapters
SUR,2015,59.04094926647103,1,The Adapters
SUR,2016,53.562550679992036,1,The Adapters
SUR,2017,53.74022081514161,1,The Adapters
SUR,2018,51.22598556216358,1,The Adapters
SUR,2019,51.04491636537089,2,The Falls
SUR,2020,48.06880113635365,2,The Falls
SUR,2021,44.145711597710914,2,The Falls
SUR,2022,44.77419146074247,1,The Adapters
SUR,2023,43.67141167768833,2,The Falls
SUR,2024,43.321098823827924,1,The Adapters
SUR,2025,43.366530586385444,1,The Adapters
SVK,2000,35.77710908444643,2,The Falls
SVK,2001,63.67466055292199,2,The Falls
SVK,2002,63.874134906160684,2,The Falls
SVK,2003,63.62056971398212,2,The Falls
SVK,2004,64.06292490797226,2,The Falls
SVK,2005,59.50016956184192,2,The Falls
SVK,2006,65.91576707510015,2,The Falls
SVK,2007,67.80122590928198,1,The Adapters
SVK,2008,66.55377160397703,1,The Adapters
SVK,2009,66.68809449892078,1,The Adapters
SVK,2010,62.95524634628015,1,The Adapters
SVK,2011,65.11271072027836,1,The Adapters
SVK,2012,64.06461233160518,1,The Adapters
SVK,2013,62.842747762155724,1,The Adapters
SVK,2014,67.35151902603084,1,The Adapters
SVK,2015,66.47557225713511,1,The Adapters
SVK,2016,72.41542548149016,1,The Adapters
SVK,2017,80.56634147726372,1,The Adapters
SVK,2018,74.62954898270524,1,The Adapters
SVK,2019,82.78921046508391,1,The Adapters
SVK,2020,81.3848680774341,1,The Adapters
SVK,2021,81.14361107753119,1,The Adapters
SVK,2022,82.96967656159086,1,The Adapters
SVK,2023,82.61890968055553,1,The Adapters
SVK,2024,82.90212886828112,1,The Adapters
SVK,2025,83.27221200830525,0,The Wins
SVN,2000,50.332342115934416,1,The Adapters
SVN,2001,80.72850885900273,0,The Wins
SVN,2002,80.63400422504934,0,The Wins
SVN,2003,75.56161921932939,0,The Wins
SVN,2004,92.89738582231799,0,The Wins
SVN,2005,93.36431065146702,0,The Wins
SVN,2006,92.45272888343557,0,The Wins
SVN,2007,88.69448540873096,0,The Wins
SVN,2008,92.08310326860865,0,The Wins
SVN,2009,94.71408071779334,0,The Wins
SVN,2010,93.36021970479483,0,The Wins
SVN,2011,88.3786875153454,0,The Wins
SVN,2012,88.53273743799458,0,The Wins
SVN,2013,85.3673580538558,0,The Wins
SVN,2014,88.3219620148447,0,The Wins
SVN,2015,86.48457591942078,0,The Wins
SVN,2016,89.74057439593376,0,The Wins
SVN,2017,88.8359346789072,0,The Wins
SVN,2018,86.6315145511575,0,The Wins
SVN,2019,90.77566469869322,0,The Wins
SVN,2020,99.4327543624215,0,The Wins
SVN,2021,94.4338029055763,0,The Wins
SVN,2022,92.62740058135851,0,The Wins
SVN,2023,89.60224311821861,0,The Wins
SVN,2024,92.52935952840278,0,The Wins
SVN,2025,94.61740565790076,0,The Wins
SWE,2000,52.16502617492963,0,The Wins
SWE,2001,81.91815335750641,0,The Wins
SWE,2002,82.70784793848179,0,The Wins
SWE,2003,85.63831493699351,0,The Wins
SWE,2004,82.19742228773814,0,The Wins
SWE,2005,79.54913731327491,0,The Wins
SWE,2006,79.28207071650306,0,The Wins
SWE,2007,77.13516034223245,0,The Wins
SWE,2008,75.49413106945308,0,The Wins
SWE,2009,76.65912665840725,0,The Wins
SWE,2010,73.47675737082633,0,The Wins
SWE,2011,76.13447551359512,0,The Wins
SWE,2012,82.61701813116535,0,The Wins
SWE,2013,80.0258700381759,0,The Wins
SWE,2014,79.8583700516042,0,The Wins
SWE,2015,75.37448339345153,0,The Wins
SWE,2016,73.81489142744482,0,The Wins
SWE,2017,74.9076068469556,0,The Wins
SWE,2018,72.70821058306073,0,The Wins
SWE,2019,72.36297660555596,0,The Wins
SWE,2020,76.04841772959179,0,The Wins
SWE,2021,71.17466170316584,0,The Wins
SWE,2022,65.25647594354653,0,The Wins
SWE,2023,70.96461269359466,0,The Wins
SWE,2024,71.39111576178038,0,The Wins
SWE,2025,70.45680215893069,0,The Wins
SWZ,2000,24.12147457578263,2,The Falls
SWZ,2001,30.3493545874698,2,The Falls
SWZ,2002,30.446646010182643,2,The Falls
SWZ,2003,32.496400046458476,2,The Falls
SWZ,2004,42.753946280079965,2,The Falls
SWZ,2005,57.683050501267175,2,The Falls
SWZ,2006,34.74603172386821,2,The Falls
SWZ,2007,34.01145021861652,2,The Falls
SWZ,2008,35.831967495633016,2,The Falls
SWZ,2009,36.27293703298719,2,The Falls
SWZ,2010,35.29168818623119,2,The Falls
SWZ,2011,36.238260189255826,2,The Falls
SWZ,2012,33.34569474818079,2,The Falls
SWZ,2013,30.21335903878773,2,The Falls
SWZ,2014,31.652038435280367,2,The Falls
SWZ,2015,30.062593601054992,2,The Falls
SWZ,2016,28.942440052906278,2,The Falls
SWZ,2017,30.96285165753894,2,The Falls
SWZ,2018,29.77717846120183,2,The Falls
SWZ,2019,29.97790118731052,1,The Adapters
SWZ,2020,52.47300610682931,2,The Falls
SWZ,2021,45.63234384232384,2,The Falls
SWZ,2022,45.68271464970311,2,The Falls
SWZ,2023,42.32365873303286,2,The Falls
SWZ,2024,38.86228602449257,2,The Falls
SWZ,2025,41.359401273082625,2,The Falls
SXM,2006,51.284799146704685,1,The Adapters
SXM,2007,55.176209451267354,1,The Adapters
SXM,2008,55.17124094061899,1,The Adapters
SXM,2009,53.91763977150673,1,The Adapters
SXM,2010,55.29051603704064,1,The Adapters
SXM,2011,50.23670239887842,1,The Adapters
SXM,2012,48.37528055524705,2,The Falls
SXM,2013,43.556909962798194,1,The Adapters
SXM,2014,47.67361928367487,1,The Adapters
SXM,2015,52.631311321964546,1,The Adapters
SXM,2016,47.078399374604615,1,The Adapters
SXM,2017,50.55628603358624,1,The Adapters
SXM,2018,55.7765875132213,1,The Adapters
SXM,2019,47.86510486634778,1,The Adapters
SXM,2020,49.53225565430722,1,The Adapters
SXM,2021,52.49341467923777,0,The Wins
SXM,2022,42.24669932437436,1,The Adapters
SXM,2023,36.42863380268996,1,The Adapters
SXM,2024,52.575688777378595,0,The Wins
SYC,2000,41.316058186816555,2,The Falls
SYC,2001,43.79790419650791,2,The Falls
SYC,2002,40.45756384611355,2,The Falls
SYC,2003,32.8933080363606,2,The Falls
SYC,2004,31.972252543537273,1,The Adapters
SYC,2005,31.314096286391234,1,The Adapters
SYC,2006,31.162622403632007,1,The Adapters
SYC,2007,29.882765750939587,1,The Adapters
SYC,2008,29.748118797437627,2,The Falls
SYC,2009,29.29628050594842,1,The Adapters
SYC,2010,26.818322652014526,1,The Adapters
SYC,2011,28.04249874084221,2,The Falls
SYC,2012,28.230774084530925,1,The Adapters
SYC,2013,26.616574998627378,1,The Adapters
SYC,2014,28.21137820843611,1,The Adapters
SYC,2015,28.52840824522953,1,The Adapters
SYC,2016,27.695592008246432,1,The Adapters
SYC,2017,40.99116958405603,1,The Adapters
SYC,2018,40.38061288281665,1,The Adapters
SYC,2019,40.4953721205235,1,The Adapters
SYC,2020,43.841260304494114,1,The Adapters
SYC,2021,42.65957315775723,1,The Adapters
SYC,2022,43.08359722980255,1,The Adapters
SYC,2023,45.25420679693489,1,The Adapters
SYC,2024,42.95697438605481,1,The Adapters
SYR,2000,34.64506864187341,2,The Falls
SYR,2001,33.308953511166436,2,The Falls
SYR,2002,34.20196477154356,2,The Falls
SYR,2003,35.56535807335134,2,The Falls
SYR,2004,33.18774720461215,2,The Falls
SYR,2005,31.199121134678993,2,The Falls
SYR,2006,28.40953573909042,2,The Falls
SYR,2007,27.933245589680293,2,The Falls
SYR,2008,27.54395729565881,2,The Falls
SYR,2009,27.305910350418095,2,The Falls
SYR,2010,27.858606776994073,2,The Falls
SYR,2011,25.411285076692007,1,The Adapters
SYR,2012,29.71172347874438,2,The Falls
SYR,2013,35.18031916206126,2,The Falls
SYR,2014,39.85970547533853,2,The Falls
SYR,2015,34.23048710036904,2,The Falls
SYR,2016,32.13301074272002,1,The Adapters
SYR,2017,32.91715302606546,1,The Adapters
SYR,2018,33.86236736413199,1,The Adapters
SYR,2019,44.86629383962135,1,The Adapters
SYR,2020,49.24955779913958,1,The Adapters
SYR,2021,45.74976285634228,1,The Adapters
SYR,2022,45.05452596628444,1,The Adapters
SYR,2023,42.18786579011913,1,The Adapters
SYR,2024,42.08569776464843,1,The Adapters
SYR,2025,42.090601627687576,1,The Adapters
TCA,2000,44.323063121658244,1,The Adapters
TCA,2001,44.419015962673654,1,The Adapters
TCA,2002,45.42863882381112,1,The Adapters
TCA,2003,41.35501436771034,1,The Adapters
TCA,2004,44.654044133673295,1,The Adapters
TCA,2005,53.59168430589841,1,The Adapters
TCA,2006,37.923779339952866,1,The Adapters
TCA,2007,50.20950600317961,1,The Adapters
TCA,2008,44.67679576580026,1,The Adapters
TCA,2009,48.704317895547234,1,The Adapters
TCA,2010,45.823912237767075,1,The Adapters
TCA,2011,43.09099543509085,1,The Adapters
TCA,2012,47.456416539284625,1,The Adapters
TCA,2013,43.0139412663876,1,The Adapters
TCA,2014,42.766397038274306,1,The Adapters
TCA,2015,51.30421054599993,1,The Adapters
TCA,2016,49.97110578512164,1,The Adapters
TCA,2017,47.216774272883136,0,The Wins
TCA,2018,39.003854997654095,1,The Adapters
TCA,2019,54.21606387485397,1,The Adapters
TCA,2020,42.41339798725996,1,The Adapters
TCA,2021,43.248281807686126,1,The Adapters
TCA,2022,46.95034779273357,1,The Adapters
TCA,2023,45.03484300364472,1,The Adapters
TCA,2024,49.968907070045496,0,The Wins
TCD,2000,35.31233334501917,2,The Falls
TCD,2001,35.57038373830043,2,The Falls
TCD,2002,36.84261847280691,2,The Falls
TCD,2003,35.51230960804254,2,The Falls
TCD,2004,35.04715652862832,2,The Falls
TCD,2005,35.77099876741583,2,The Falls
TCD,2006,34.42956720118465,2,The Falls
TCD,2007,42.46214792392923,2,The Falls
TCD,2008,30.455108446889902,2,The Falls
TCD,2009,34.96495135221442,2,The Falls
TCD,2010,30.541800059655145,2,The Falls
TCD,2011,31.126975526595736,2,The Falls
TCD,2012,30.18759129119403,2,The Falls
TCD,2013,31.352420714550405,2,The Falls
TCD,2014,31.884171787816328,2,The Falls
TCD,2015,37.11640729333506,2,The Falls
TCD,2016,38.29746809977482,2,The Falls
TCD,2017,37.694889255343604,2,The Falls
TCD,2018,36.75430999510007,2,The Falls
TCD,2019,36.89494333130167,2,The Falls
TCD,2020,37.930370035677086,2,The Falls
TCD,2021,37.38452893413987,2,The Falls
TCD,2022,38.7460929560838,2,The Falls
TCD,2023,39.87429548017684,2,The Falls
TCD,2024,39.77977512467016,2,The Falls
TCD,2025,39.78733114688702,2,The Falls
TEA,2000,33.320777318023836,2,The Falls
TEA,2001,28.52440237276919,2,The Falls
TEA,2002,28.71026569580334,2,The Falls
TEA,2003,30.177356166633796,2,The Falls
TEA,2004,25.955557432708304,1,The Adapters
TEA,2005,26.397786298625398,1,The Adapters
TEA,2006,33.61273463769019,1,The Adapters
TEA,2007,25.910227050240923,1,The Adapters
TEA,2008,28.94793512620753,1,The Adapters
TEA,2009,29.138310808797723,1,The Adapters
TEA,2010,31.268999235596333,1,The Adapters
TEA,2011,30.24043721642049,1,The Adapters
TEA,2012,34.00304012424576,1,The Adapters
TEA,2013,30.793275223422782,1,The Adapters
TEA,2014,31.45611953829449,1,The Adapters
TEA,2015,28.66297864543062,1,The Adapters
TEA,2016,30.349694393107164,1,The Adapters
TEA,2017,27.084428157139605,1,The Adapters
TEA,2018,29.288623050751557,1,The Adapters
TEA,2019,25.997809697919262,1,The Adapters
TEA,2020,27.15897320084848,1,The Adapters
TEA,2021,28.53673923932772,1,The Adapters
TEA,2022,28.92490833762234,1,The Adapters
TEA,2023,28.533790615172137,1,The Adapters
TEA,2024,23.941540929644933,1,The Adapters
TEA,2025,23.885583307738536,1,The Adapters
TEC,2000,28.73121397534441,1,The Adapters
TEC,2001,30.22075283453492,2,The Falls
TEC,2002,31.555927174324683,2,The Falls
TEC,2003,36.27653005908691,1,The Adapters
TEC,2004,32.5661807169217,1,The Adapters
TEC,2005,31.773521306911352,2,The Falls
TEC,2006,28.072680973543495,1,The Adapters
TEC,2007,30.769106443375776,1,The Adapters
TEC,2008,27.60176301969218,1,The Adapters
TEC,2009,33.385217334682224,1,The Adapters
TEC,2010,30.293857373937044,1,The Adapters
TEC,2011,26.822310614678912,1,The Adapters
TEC,2012,24.33387093963931,1,The Adapters
