iso_alpha3,year,comp_A_raw,comp_B_raw,comp_C_raw,comp_A_norm,comp_B_norm,comp_C_norm,hisi_raw,hisi_score,ai_exposure_proxy,digital_human_capital,social_buffer_index,tech_vulnerability_index,economic_resilience,gini_index,labor_income_share_pct,cluster_raw,cluster_label
IRQ,2020,1.642214765100671,14.541744155812957,21.507320129472227,0.5889948518210302,0.21217209165219003,0.3970812343014747,0.35070119677776695,59.87164572168555,31.205988875498715,44.926,14.541744155812957,31.07951100258632,3.6022568488809297,29.8,48.938,1,The Adapters
IRQ,2021,1.2984563758389263,14.999536866893203,22.32461741375702,0.4470628634507004,0.2201661302104843,0.41319782341834543,0.26798136413329415,46.93102999620326,33.50433396225202,48.438,14.999536866893203,33.36797132302565,3.663644359993908,29.8,38.694,1,The Adapters
IRQ,2022,1.0356711409395973,13.8546831230043,20.52817667229135,0.33856331240344806,0.20017453849059952,0.37777314030766473,0.20374029833566934,36.881215825815985,28.77378950944864,42.364,13.8546831230043,28.65668018614518,3.802270865770127,29.8,30.863,1,The Adapters
IRQ,2023,1.3871812080536914,17.623758267789306,21.43283785691198,0.4836958366302349,0.2659906410786515,0.39561249066751697,0.3046700714901044,52.67057815764263,31.009740846942144,44.824,17.623758267789306,30.88353120169509,3.8061632187537895,29.8,41.338,1,The Adapters
IRQ,2024,1.3901006711409394,17.088117841668744,20.07044258054137,0.48490123325149787,0.25663721513684273,0.3687469115126259,0.30631620895036404,52.92809841153503,27.7270407820756,40.832,17.088117841668744,27.614191726092557,3.837883056080688,29.8,41.425,1,The Adapters
IRQ,2025,1.3884899328859062,17.08811784166874,20.331125787686222,0.4842361868397666,0.2566372151368427,0.3738874206272477,0.3052414994215856,52.75997182588043,27.82762530802319,40.832,17.08811784166874,26.93905583878764,3.837883056080688,29.8,41.377,2,The Falls
ISL,2000,1.4625,22.5192317865564,32.71472566262562,0.5147936839454639,0.35147606520824815,0.6180842322522622,0.3172831507247946,54.643756853406025,56.05309395484343,77.638,22.5192317865564,41.63618213656375,4.453328592300752,26.8,39.195,0,The Wins
ISL,2001,2.53634328358209,22.51688147584106,32.15215312405207,0.9581652995858885,0.3514350237630096,0.6069906551329414,0.5774950578844599,95.35107201711844,50.18548061273337,68.876,22.51688147584106,35.93335615900383,4.422487985291056,26.8,67.974,0,The Wins
ISL,2002,2.53634328358209,24.35548639457153,31.938959141763135,0.9581652995858885,0.3835409928141955,0.6027866037053793,0.5871379196972686,96.85959258859742,49.59984628083122,67.566,24.35548639457153,35.60673764808312,4.455179918574029,26.8,67.974,0,The Wins
ISL,2003,2.53634328358209,24.88193750420166,32.15973199522559,0.9581652995858885,0.39273395366215097,0.6071401057123352,0.5891567110011678,97.17541047239304,51.526439908804726,69.88,24.88193750420166,37.585961591477606,4.53500707109331,26.8,67.974,0,The Wins
