iso_alpha3,year,education_expenditure_pct_gdp,health_expenditure_pct_gdp,social_protection_spending,social_safety_net_coverage
PRI,2014,6.07265996932983,,,
PRI,2015,3.34032241682023,,,
PRI,2016,2.78358429967595,,,
PRI,2017,2.72538873126429,,,
PRI,2018,2.60388715714737,,,
PRI,2019,3.32791002069889,,,
PRI,2020,4.28663184360846,,,
PRI,2021,3.7296700261025,,,
PRI,2022,3.86129930773508,,,
PRI,2023,4.26898753959873,,,
PRI,2024,4.27101949674789,,,
PRT,2000,5.16386985778809,8.60104179,5.99815702,
PRT,2001,5.33713006973267,8.62751579,6.05405951,
PRT,2002,5.25872993469238,8.78642941,6.32552099,
PRT,2003,5.28152990341187,9.12415695,6.44214296,
PRT,2004,5.04640007019043,9.5325079,6.72644234,
PRT,2005,5.07393980026245,9.65306759,6.84422255,
PRT,2006,4.90769004821777,9.35422611,5.93430281,
PRT,2007,4.92149019241333,9.25186634,5.80185938,
PRT,2008,4.69608020782471,9.58307838,5.98957777,
PRT,2009,5.56315994262695,10.13070393,6.46387529,
PRT,2010,5.40499019622803,10.01858425,6.66389227,
PRT,2011,5.11688995361328,9.71847439,6.26895714,
PRT,2012,4.94226980209351,9.64000225,5.90736532,
PRT,2013,5.26528978347778,9.39476109,5.8519187,
PRT,2014,5.12005996704102,9.33570766,5.76389647,
PRT,2015,4.89425992965698,9.33309937,5.75569677,
PRT,2016,,9.39989281,5.78788328,
PRT,2017,5.02685022354126,9.32668972,5.70213747,
PRT,2018,4.6793999671936,9.42121029,5.76187086,
PRT,2019,4.6275200843811,9.50868607,5.77892017,
PRT,2020,4.86407995223999,10.52074051,6.75691032,
PRT,2021,4.77341985702515,11.22031498,7.00375891,
PRT,2022,4.55160999298096,10.5492239,6.57459879,
PRT,2023,,10.02761173,6.16079521,
PRT,2024,,10.24061108,,
PRY,2000,4.2302098274231,6.01865244,2.32489133,
PRY,2001,3.8335599899292,5.60815811,1.94766605,
PRY,2002,3.40773010253906,4.75770569,1.46725607,
PRY,2003,3.3827600479126,4.90703917,1.63003397,
PRY,2004,2.86989998817444,4.93224335,1.59777284,
PRY,2005,,4.82934713,1.58578682,
PRY,2006,,5.01927567,1.76220965,
PRY,2007,2.73951005935669,5.02042723,1.73575354,37.1775379481223
PRY,2008,,5.03776026,1.62055254,43.7243682525137
PRY,2009,,5.52496862,2.12176824,45.3742389972391
PRY,2010,2.7707200050354,5.46593952,2.1311543,54.217514435293
PRY,2011,3.69283008575439,5.82225847,2.46140838,52.2701903162328
PRY,2012,3.66877007484436,6.53144598,3.03290367,65.2014580794261
PRY,2013,2.67871193892232,6.0642848,2.6527679,63.1772579160623
PRY,2014,2.59655894629063,6.62719059,3.16169024,62.2330142480802
PRY,2015,3.33377822870463,6.69165802,3.1565783,66.8305355793675
PRY,2016,3.43498992919922,6.67556572,3.14797997,66.6595232671258
PRY,2017,3.09062070242279,6.60902548,3.02672791,68.0194964215123
PRY,2018,3.2961960606943,6.74497652,3.02979112,68.3552302604522
PRY,2019,3.48983027194334,7.16081905,3.31885815,69.087776834186
PRY,2020,3.93615007400513,7.67533064,4.13318157,79.6602026125603
PRY,2021,3.41070008277893,8.03277016,4.46610212,58.988212869039
PRY,2022,3.39619994163513,7.73537827,4.08453465,54.4405071383784
PRY,2023,3.393709897995,8.35731316,4.63161516,
PRY,2024,3.53410005569458,,,
PSE,2000,,9.46541214,2.72239161,
PSE,2001,,10.3154583,2.56014633,
PSE,2002,,11.04674053,3.1405654,
PSE,2003,,9.55897141,3.0772078,
PSE,2004,,11.37928772,3.60594678,
PSE,2005,,10.99557114,3.96260071,
PSE,2006,,10.50240231,3.27039266,
PSE,2007,,9.58784008,3.43123531,11.4896494813472
PSE,2008,,10.52610016,3.67211366,
PSE,2009,,10.76468372,3.65880156,10.7172613483209
PSE,2010,6.19167995452881,9.10499382,3.29111481,
PSE,2011,5.33527994155884,11.34622478,3.28588367,
PSE,2012,4.74210977554321,10.30110455,2.95999742,
PSE,2013,4.89467000961304,10.44874382,3.22583795,
PSE,2014,,9.92015553,3.15190101,
PSE,2015,4.66321992874146,9.28473282,3.11889291,
PSE,2016,4.98296022415161,9.0039854,2.66232371,24.3847563194398
PSE,2017,4.72153997421265,9.1223526,3.19112968,
PSE,2018,,9.65617657,2.84986925,
PSE,2019,,9.18576908,3.66190886,
PSE,2020,,10.27610207,3.85396838,
PSE,2021,5.43442010879517,10.4347353,4.26700115,
PSE,2022,,9.70613861,3.91599488,
PSE,2023,,10.73343945,4.44729948,
PSS,2000,,4.77067927922236,3.4047898485281,
PSS,2001,,4.73202123688501,3.23668866677237,
PSS,2002,,5.04890521877527,3.19670650841975,
PSS,2003,,4.67232941326175,3.09181344064128,
PSS,2004,,5.04686630694761,2.92487323601162,
PSS,2005,,5.5121883498091,3.18873261563498,
PSS,2006,,5.33058794206868,3.14869095569941,
PSS,2007,,5.07953307222033,3.12515553795858,
PSS,2008,,4.94411641967188,2.83105144196065,
PSS,2009,,5.41685559455354,2.83279947496594,
PSS,2010,,5.10775912358753,2.78702867968333,
PSS,2011,,4.74234495160517,2.64798058081592,
PSS,2012,,4.96491984166164,2.66987525306198,
PSS,2013,,4.82330968927609,2.66510944267158,
PSS,2014,,4.82532348585279,2.70156003788282,
PSS,2015,,4.84192417092105,2.79106992550312,
PSS,2016,,4.79480678149596,2.81888620031453,
PSS,2017,,4.62651268238975,2.80308462936439,
PSS,2018,,5.1398246046457,3.0697583241876,
PSS,2019,,5.4466335838218,3.30388329361075,
PSS,2020,,6.22241446975888,3.62541000803985,
PSS,2021,,7.27624644630544,3.82705500133883,
PSS,2022,,5.91999771751193,3.73884081191518,
PSS,2023,,5.68145773238409,3.62839641653763,
PST,2000,4.8624701499939,9.55621569387077,5.67062545079003,
PST,2001,4.82218980789185,10.0483224035162,5.94524588882682,
PST,2002,5.08508515357971,10.4933688335541,6.18531739881485,
PST,2003,5.1067099571228,10.6807886267509,6.35070891326299,
PST,2004,5.08508014678955,10.6378959554644,6.40180406148087,
PST,2005,5.08472013473511,10.7163645378717,6.45430249071676,
PST,2006,4.99780988693237,10.8000929928971,6.50263398745832,
PST,2007,4.89001512527466,10.7933430886248,6.53437625470186,
PST,2008,4.83649015426636,10.9897477916386,6.77546895459197,
PST,2009,5.22412014007569,11.9167327171208,7.41199322797759,
PST,2010,5.35637998580933,11.8583067926494,7.38629874375888,
PST,2011,5.11688995361328,11.9242423350797,7.52352691413947,
PST,2012,4.94226980209351,12.0821003134353,7.5524600647665,
PST,2013,5.0094199180603,12.0802277806375,7.53092298183279,
PST,2014,4.93057012557983,12.2583369899197,7.68583709041063,
PST,2015,4.89425992965698,12.6319773086366,7.84229840171131,
PST,2016,4.89537000656128,12.76397392713,7.92802197478171,
PST,2017,4.89189505577087,12.71663479268,7.88780473576598,
PST,2018,4.88650488853455,12.6632774069889,7.88326751895198,
PST,2019,4.94613003730774,12.8480081595041,8.00233950146909,
PST,2020,5.28408002853394,14.2778383582328,9.39260789363194,
PST,2021,5.08272504806519,13.8015877871673,9.02751884113727,
PST,2022,4.96171021461486,13.3618138462269,8.60141438263877,
PST,2023,,13.2616907140419,8.29576261249187,
QAT,2000,3.72598004341125,1.97258496,1.1739918,
QAT,2001,3.20019006729126,2.3197093,1.4624722,
QAT,2002,3.84656000137329,2.46044064,1.547966,
QAT,2003,3.37393999099731,3.50257182,2.62767673,
QAT,2004,3.46258997917175,3.18311739,2.38695359,
QAT,2005,3.97187995910644,2.56300044,1.92000175,
QAT,2006,,2.288064,1.71230614,
QAT,2007,,2.07008052,1.54760242,
QAT,2008,4.22755002975464,1.63775349,1.22314608,
QAT,2009,3.41315007209778,2.38356304,1.69266617,
QAT,2010,4.53965997695923,1.87017763,1.32764482,
QAT,2011,4.01223993301392,1.599962,1.17667866,
QAT,2012,3.50744009017944,1.74822152,1.38358474,
QAT,2013,4.07384014129639,2.07620168,1.74754512,
QAT,2014,3.60535001754761,2.42293572,2.10174274,
QAT,2015,,3.63581347,3.19502282,
QAT,2016,,3.54971433,3.04590583,
QAT,2017,2.96745991706848,3.21237087,2.71251249,
QAT,2018,,2.96176219,2.50761104,
QAT,2019,2.80378007888794,3.18468714,2.72214365,
QAT,2020,3.23368000984192,3.81872201,3.30993986,
QAT,2021,,2.8927927,2.45963025,
QAT,2022,,2.18613315,1.79685986,
QAT,2023,,2.52358818,2.09512258,
ROU,2000,2.86862993240356,4.20876169,3.33585477,
ROU,2001,3.26629996299744,4.37598133,3.48990417,
ROU,2002,3.50411009788513,4.57694626,3.6797502,
ROU,2003,3.54397010803223,5.37136793,4.46193647,
ROU,2004,3.31273007392883,5.47733593,4.04278946,
ROU,2005,3.50038003921509,5.52778196,4.40981054,
ROU,2006,4.30650997161865,5.07106066,4.02086115,
ROU,2007,4.14953994750977,5.02223349,4.09066439,
ROU,2008,4.09722995758057,5.02277184,4.07320023,82.7931079733647
ROU,2009,4.00193023681641,5.27816248,4.15188551,
ROU,2010,3.41647005081177,5.63882685,4.50492287,
ROU,2011,2.91359996795654,4.47503996,3.35521555,84.1632829320656
ROU,2012,2.8234601020813,4.50939083,3.46611238,83.6885488183393
ROU,2013,3.06785011291504,5.2240696,4.12454033,
ROU,2014,3.12494993209839,5.0276823,3.96595645,
ROU,2015,3.10693001747131,4.94292021,3.85264945,
ROU,2016,3.0255401134491,5.08012772,3.97179151,81.4360040714998
ROU,2017,3.11819005012512,5.18878555,4.07767963,
ROU,2018,3.31710004806519,5.51454878,4.39458323,
ROU,2019,3.55761003494263,5.69924641,4.56736565,81.1469838333002
ROU,2020,3.57968997955322,6.20959711,4.97246981,80.8302932289924
ROU,2021,3.31562995910644,6.45246983,4.88112116,79.833498483844
ROU,2022,3.2788200378418,5.79823256,4.50321484,
ROU,2023,,5.70901489,4.3310914,
RUS,2000,2.93979001045227,5.01989794,2.9796474,
RUS,2001,3.10601997375488,5.24284792,3.04301357,
RUS,2002,3.83502006530762,5.52166557,3.21910429,
RUS,2003,3.67855000495911,5.16368914,3.00005722,
RUS,2004,3.54785990715027,4.7603755,2.79753399,
RUS,2005,3.77192997932434,4.77177477,2.91765976,
RUS,2006,3.86626005172729,4.76654387,2.94237709,
RUS,2007,,4.74792528,2.94628835,58.7484791633623
RUS,2008,4.10174989700317,4.90364122,3.07102203,
RUS,2009,,5.64392471,3.50300717,
RUS,2010,4.08974230526824,4.97111797,3.0512259,
RUS,2011,3.71261270253186,4.79491472,3.00404239,
RUS,2012,3.79310011863708,4.93637276,3.14483786,
RUS,2013,3.76382994651794,5.08104849,3.16959071,
RUS,2014,4.01387977600098,5.1820941,3.20183682,78.2158746303484
RUS,2015,3.83402991294861,5.29604626,3.10976052,77.0917707500927
RUS,2016,3.76044011116028,5.28970337,3.0124886,77.8751410915727
RUS,2017,4.68990993499756,5.35890055,3.05932951,77.5209908739398
RUS,2018,4.67819023132324,5.35520792,3.18402362,
RUS,2019,3.69561429198336,5.64849091,3.45416045,
RUS,2020,4.01641864383637,8.04076004,5.91601133,
RUS,2021,3.99480697864774,7.0299139,4.89008141,
RUS,2022,4.05402755323777,6.8788662,4.86750841,
RUS,2023,4.16454853394225,7.04438496,4.93410778,
RWA,2000,3.43418002128601,3.57583427,0.64626944,
RWA,2001,4.82501983642578,3.31599975,0.698044,
RWA,2002,,3.12787294,0.75793403,
RWA,2003,,6.92888737,2.30380893,
RWA,2004,,7.50856972,1.92855704,
RWA,2005,,7.71997023,1.61428237,34.4584126865578
RWA,2006,,7.60511971,1.48205781,
RWA,2007,3.98502993583679,7.86262226,1.74627984,
RWA,2008,3.50215005874634,7.55971909,1.81383979,
RWA,2009,,7.79951382,1.88107121,
RWA,2010,4.63126993179321,8.08185482,2.03921556,27.8975055233694
RWA,2011,4.38346004486084,7.93233776,2.19739747,
RWA,2012,4.42103004455566,8.1021471,2.05491209,
RWA,2013,4.7421498298645,6.77388763,2.17188406,28.3967700238535
RWA,2014,4.19644021987915,6.98448992,2.19319296,
RWA,2015,3.64713001251221,6.65061283,2.10472178,
RWA,2016,3.43482995033264,5.968925,1.5660044,
RWA,2017,3.1247398853302,5.37623835,1.56328964,
RWA,2018,3.07376003265381,5.45722818,1.64325416,
RWA,2019,3.23821222605582,4.91471481,1.76991165,
RWA,2020,3.33309745728459,5.79862261,2.13853812,
RWA,2021,5.58984994888306,6.23147202,2.63611889,
RWA,2022,4.74213981628418,5.92842579,2.43239522,
RWA,2023,4.92002010345459,5.12708998,2.41123104,
RWA,2024,4.61476993560791,,,
SAS,2000,2.9751501083374,3.87482351524686,0.85731368488457,
SAS,2001,2.94015502929688,4.084068875594,0.816391269715124,
SAS,2002,2.58498990535736,4.0899820190923,0.798022937268899,
SAS,2003,3.11435008049011,3.88553089557589,0.775869457615495,
SAS,2004,3.1719400882721,3.86856198744402,0.744151944955516,
SAS,2005,3.27670001983642,3.72779031080319,0.788979963458308,
SAS,2006,3.14284992218018,3.57308973934196,0.771706905766934,
SAS,2007,2.8597149848938,3.51084763549702,0.765115189715504,
SAS,2008,2.9298700094223,3.51163715690981,0.822534708302885,
SAS,2009,2.66707503795624,3.48075323131367,0.904729912267715,
SAS,2010,3.377690076828,3.30017600569856,0.875091495252029,
SAS,2011,2.96443998813629,3.22083950063689,0.931610006720794,
SAS,2012,2.7364399433136,3.28505446675371,0.922169973956131,
SAS,2013,2.49213999509811,3.65987146283308,0.869825575384446,
SAS,2014,2.78542835232231,3.53515216737115,0.856722630057685,
SAS,2015,2.6844950914383,3.51918654797091,0.9138106781052,
SAS,2016,3.5662499666214,3.42611411151728,0.927335126039132,
SAS,2017,3.44930493831635,2.92047698852862,0.945938208075561,
SAS,2018,3.22926235819159,2.85201740632584,0.960459603887033,
SAS,2019,3.89212886881753,2.9092236338965,0.993098826266166,
SAS,2020,3.1916501133819,3.25937586475956,1.15019171828888,
