iso_alpha3,year,labor_income_share_pct,working_poverty_rate,youth_unemployment_rate,youth_lfp_rate
X59,2023,33.9,0.911,8.092,23.051
X59,2024,34.3,0.702,8.111,22.816
X59,2025,35.0,0.774,8.266,22.7
X60,2000,,4.847,9.694,44.719
X60,2001,,4.342,9.074,43.762
X60,2002,,3.914,9.102,43.325
X60,2003,,3.814,9.14,42.454
X60,2004,56.2,3.167,9.08,42.12
X60,2005,55.7,2.944,8.745,41.947
X60,2006,55.3,2.684,8.186,41.865
X60,2007,55.4,2.496,7.259,41.625
X60,2008,55.8,2.25,7.17,41.984
X60,2009,57.7,2.141,9.062,41.703
X60,2010,56.6,1.993,9.111,41.227
X60,2011,54.9,1.756,8.833,41.118
X60,2012,55.1,1.535,9.048,40.586
X60,2013,55.1,1.326,9.239,40.748
X60,2014,55.2,1.094,8.917,40.536
X60,2015,54.7,0.912,8.529,40.562
X60,2016,55.2,0.73,8.051,40.572
X60,2017,54.7,0.586,7.459,40.431
X60,2018,54.3,0.45,6.855,40.327
X60,2019,54.5,0.342,6.608,40.091
X60,2020,55.3,0.306,7.074,38.242
X60,2021,53.2,0.216,6.88,38.861
X60,2022,52.4,0.204,5.959,39.606
X60,2023,53.0,0.182,5.661,40.03
X60,2024,54.0,0.165,5.489,40.182
X60,2025,54.4,0.153,5.49,40.056
X61,2000,,82.089,9.37,45.477
X61,2001,,80.095,8.641,44.894
X61,2002,,78.213,7.992,44.206
X61,2003,,77.246,7.3,43.465
X61,2004,41.1,69.323,6.555,42.195
X61,2005,41.4,67.838,5.86,41.204
X61,2006,41.7,63.928,5.195,39.905
X61,2007,40.9,60.682,4.392,38.624
X61,2008,40.8,55.642,4.637,37.581
X61,2009,42.0,51.219,5.042,37.45
X61,2010,42.5,46.65,5.294,36.92
X61,2011,42.4,41.104,5.026,36.864
X61,2012,45.5,35.864,4.986,36.106
X61,2013,46.4,31.037,5.001,35.836
X61,2014,44.1,25.245,5.188,35.339
X61,2015,43.4,20.829,5.249,35.006
X61,2016,43.5,16.343,5.28,34.575
X61,2017,35.3,12.897,5.792,33.63
X61,2018,35.4,9.59,5.482,33.445
X61,2019,37.9,6.971,5.271,32.683
X61,2020,38.6,5.939,5.676,31.859
X61,2021,38.8,3.796,5.628,32.223
X61,2022,39.4,3.626,4.831,32.961
X61,2023,40.6,3.25,4.64,32.462
X61,2024,40.5,3.016,4.645,32.613
X61,2025,40.4,2.784,4.771,32.555
X62,2000,,8.587,10.966,42.959
X62,2001,,7.529,10.964,42.287
X62,2002,,6.204,11.155,41.425
X62,2003,,5.514,10.805,40.099
X62,2004,44.5,3.624,10.777,39.403
X62,2005,45.0,2.714,10.307,39.203
X62,2006,44.3,2.014,9.881,38.91
X62,2007,44.7,1.616,9.39,38.443
X62,2008,44.6,1.272,9.302,38.277
X62,2009,45.6,1.183,11.141,38.538
X62,2010,45.3,1.162,10.337,38.235
X62,2011,43.4,0.861,9.62,38.664
X62,2012,44.4,0.664,9.302,38.044
X62,2013,43.8,0.501,9.254,38.48
X62,2014,43.3,0.435,9.698,39.137
X62,2015,41.9,0.366,9.695,39.929
X62,2016,42.8,0.348,9.788,40.284
X62,2017,42.0,0.351,9.573,40.821
X62,2018,42.4,0.311,9.248,41.078
X62,2019,43.8,0.283,9.927,41.237
X62,2020,42.2,0.312,10.032,37.772
X62,2021,39.3,0.286,9.66,38.758
X62,2022,38.7,0.238,8.673,39.981
X62,2023,41.9,0.209,8.157,40.948
X62,2024,45.2,0.158,7.87,41.605
X62,2025,45.2,0.137,7.836,41.538
X63,2000,,,9.385,45.28
X63,2001,,,8.611,44.194
X63,2002,,,8.631,43.931
X63,2003,,,8.804,43.214
X63,2004,57.4,,8.776,43.096
X63,2005,57.0,,8.494,43.011
X63,2006,56.6,,7.909,43.125
X63,2007,56.7,,6.872,43.078
X63,2008,57.2,,6.768,43.781
X63,2009,59.2,,8.737,43.303
X63,2010,58.1,,8.988,42.783
X63,2011,56.5,,8.82,42.483
X63,2012,56.6,,9.182,42.022
X63,2013,56.7,,9.444,42.144
X63,2014,56.9,,8.904,41.655
X63,2015,56.5,,8.395,41.442
X63,2016,57.0,,7.74,41.373
X63,2017,56.6,,6.988,41.067
X63,2018,56.2,,6.293,40.832
X63,2019,56.1,,5.798,40.503
X63,2020,57.4,,6.38,39.121
X63,2021,55.5,,6.221,39.626
X63,2022,54.6,,5.321,40.2
X63,2023,54.8,,5.079,40.54
X63,2024,55.5,,4.919,40.525
X63,2025,56.0,,4.914,40.379
X64,2000,,0.096,8.794,48.205
X64,2001,,0.094,7.838,47.549
X64,2002,,0.086,8.142,47.752
X64,2003,,0.078,8.48,47.386
X64,2004,59.7,0.07,8.726,47.22
X64,2005,59.6,0.067,8.744,47.194
X64,2006,59.1,0.048,8.253,47.369
X64,2007,59.1,0.038,7.477,47.103
X64,2008,59.5,0.032,7.405,47.175
X64,2009,61.0,0.031,9.399,46.193
X64,2010,60.2,0.031,9.938,45.293
X64,2011,59.6,0.032,10.041,45.003
X64,2012,59.7,0.026,10.929,44.719
X64,2013,59.3,0.028,11.253,44.579
X64,2014,59.4,0.027,10.745,44.056
X64,2015,58.9,0.018,9.999,43.947
X64,2016,59.0,0.015,9.204,43.832
X64,2017,58.6,0.017,8.337,43.832
X64,2018,58.7,0.011,7.542,43.893
X64,2019,58.8,0.009,6.928,43.75
X64,2020,59.8,0.008,7.323,42.416
X64,2021,58.2,0.007,7.325,43.458
X64,2022,57.0,0.006,6.313,45.098
X64,2023,57.6,0.005,6.182,45.599
X64,2024,58.4,0.006,6.122,45.617
X64,2025,58.9,0.004,6.172,45.557
X65,2000,,2.775,19.282,41.439
X65,2001,,2.757,19.421,40.293
X65,2002,,2.556,20.191,39.317
X65,2003,,2.402,21.469,38.281
X65,2004,54.2,2.213,23.128,37.042
X65,2005,52.7,2.209,24.396,35.872
X65,2006,51.8,1.638,24.294,35.175
X65,2007,51.2,1.291,22.323,32.977
X65,2008,51.5,1.057,18.389,32.062
X65,2009,51.5,1.031,19.625,31.012
X65,2010,48.6,1.078,21.883,30.041
X65,2011,47.5,1.107,23.134,32.559
X65,2012,48.6,0.917,23.661,31.455
X65,2013,46.7,0.99,23.009,28.972
X65,2014,46.6,0.929,21.874,29.352
X65,2015,46.8,0.627,20.774,30.331
X65,2016,47.0,0.505,18.552,30.729
X65,2017,46.7,0.559,16.137,30.883
X65,2018,46.0,0.372,14.857,31.523
X65,2019,48.7,0.299,12.643,31.665
X65,2020,52.4,0.277,12.063,30.297
X65,2021,49.6,0.225,12.018,31.98
X65,2022,51.6,0.19,10.627,32.527
X65,2023,51.1,0.181,9.935,32.011
X65,2024,50.9,0.181,9.361,32.692
X65,2025,51.6,0.144,9.433,32.671
X66,2000,,,8.367,48.576
X66,2001,,,7.368,47.948
X66,2002,,,7.66,48.214
X66,2003,,,7.968,47.879
X66,2004,59.7,,8.168,47.762
X66,2005,59.6,,8.15,47.785
X66,2006,59.1,,7.656,47.995
X66,2007,59.2,,6.93,47.815
X66,2008,59.6,,7.009,47.918
X66,2009,61.1,,9.037,46.92
X66,2010,60.3,,9.525,46.007
X66,2011,59.8,,9.583,45.576
X66,2012,59.8,,10.492,45.319
X66,2013,59.4,,10.856,45.273
X66,2014,59.6,,10.369,44.697
X66,2015,59.1,,9.638,44.527
X66,2016,59.2,,8.888,44.376
X66,2017,58.7,,8.075,44.357
X66,2018,58.9,,7.297,44.383
X66,2019,58.9,,6.739,44.217
X66,2020,59.9,,7.169,42.871
X66,2021,58.3,,7.172,43.877
X66,2022,57.1,,6.17,45.547
X66,2023,57.7,,6.058,46.076
X66,2024,58.5,,6.015,46.061
X66,2025,59.0,,6.064,45.989
X67,2000,,,6.302,60.83
X67,2001,,,5.628,59.441
X67,2002,,,5.733,59.423
X67,2003,,,5.717,58.781
X67,2004,56.6,,5.564,58.523
X67,2005,56.4,,5.625,58.766
X67,2006,56.5,,5.604,59.146
X67,2007,57.3,,5.244,58.444
X67,2008,57.3,,5.621,58.281
X67,2009,58.2,,8.159,56.22
X67,2010,57.0,,8.742,55.17
X67,2011,55.9,,8.578,55.15
X67,2012,56.0,,8.523,55.542
X67,2013,55.9,,8.01,55.197
X67,2014,55.5,,6.992,55.229
X67,2015,54.4,,6.284,55.883
X67,2016,54.5,,5.703,55.702
X67,2017,53.8,,5.246,55.26
X67,2018,53.7,,4.765,55.025
X67,2019,53.9,,4.396,54.256
X67,2020,55.8,,5.346,53.603
X67,2021,53.3,,5.585,52.086
X67,2022,51.2,,4.468,54.726
X67,2023,52.7,,4.745,54.849
X67,2024,52.9,,5.162,54.172
X67,2025,53.2,,5.544,54.031
X68,2000,,0.317,12.292,40.875
X68,2001,,0.309,10.749,39.792
X68,2002,,0.278,10.923,39.675
X68,2003,,0.252,11.057,39.097
X68,2004,59.1,0.22,10.844,39.896
X68,2005,58.9,0.211,10.35,39.309
X68,2006,58.6,0.153,9.607,38.578
X68,2007,58.4,0.121,8.982,37.509
X68,2008,59.6,0.102,9.64,37.196
X68,2009,60.5,0.1,12.705,35.376
X68,2010,60.1,0.102,14.263,33.943
X68,2011,59.1,0.106,15.533,33.283
X68,2012,58.7,0.088,18.279,32.867
X68,2013,57.3,0.098,19.499,31.43
X68,2014,57.1,0.092,18.722,30.92
X68,2015,57.5,0.062,17.239,30.166
X68,2016,58.0,0.051,15.793,29.896
X68,2017,58.3,0.057,14.154,29.942
X68,2018,58.6,0.038,12.715,29.672
X68,2019,58.4,0.031,11.622,29.589
X68,2020,58.9,0.028,11.784,27.221
X68,2021,57.6,0.023,11.601,28.342
X68,2022,55.6,0.02,10.063,29.482
X68,2023,56.6,0.019,9.439,30.062
X68,2024,57.5,0.019,8.614,29.621
X68,2025,58.2,0.015,8.101,29.567
X69,2000,,,7.654,47.844
X69,2001,,,6.969,47.719
X69,2002,,,7.453,48.07
X69,2003,,,8.106,47.84
X69,2004,61.5,,8.87,46.811
X69,2005,61.5,,9.242,46.902
X69,2006,60.6,,8.689,47.472
X69,2007,60.5,,7.575,47.904
X69,2008,60.4,,6.715,48.289
X69,2009,62.7,,7.63,48.427
X69,2010,61.8,,7.406,47.889
X69,2011,61.7,,6.821,47.635
X69,2012,62.0,,6.872,46.994
X69,2013,62.0,,7.088,47.81
X69,2014,62.5,,7.082,46.842
X69,2015,62.0,,6.892,46.681
X69,2016,61.8,,6.463,46.688
X69,2017,61.2,,5.931,46.933
X69,2018,61.3,,5.444,47.435
X69,2019,61.4,,5.042,47.654
X69,2020,62.3,,5.346,46.697
X69,2021,61.0,,5.341,49.103
X69,2022,60.8,,4.743,50.508
X69,2023,60.7,,4.732,51.174
X69,2024,61.9,,4.937,51.89
X69,2025,62.3,,5.195,51.83
X70,2000,,3.275,11.158,39.78
X70,2001,,1.837,10.684,38.421
X70,2002,,1.065,10.153,37.785
X70,2003,,0.659,9.912,36.752
X70,2004,50.3,0.358,9.493,36.562
X70,2005,49.5,0.069,8.686,36.261
X70,2006,49.9,0.045,8.002,36.305
X70,2007,50.3,0.042,6.635,36.323
X70,2008,51.5,0.043,6.303,37.494
X70,2009,54.3,0.042,8.167,37.644
X70,2010,52.7,0.037,7.949,37.647
X70,2011,48.4,0.031,7.471,37.506
X70,2012,49.0,0.032,6.932,36.629
X70,2013,50.6,0.026,6.939,36.773
X70,2014,50.7,0.023,6.721,36.288
X70,2015,49.5,0.024,6.606,35.917
X70,2016,50.7,0.025,6.236,35.758
X70,2017,50.7,0.024,5.724,34.886
X70,2018,49.3,0.023,5.133,34.051
X70,2019,49.4,0.023,4.699,33.464
X70,2020,51.3,0.025,5.569,31.698
X70,2021,48.5,0.024,5.204,30.985
X70,2022,49.1,0.021,4.454,29.439
X70,2023,48.5,0.021,4.028,29.557
X70,2024,48.8,0.021,3.695,29.606
X70,2025,49.6,0.021,3.657,29.419
X72,2000,,9.15,11.58,36.707
X72,2001,,6.04,10.91,36.54
X72,2002,,4.483,10.053,36.472
X72,2003,,2.322,9.078,36.205
X72,2004,54.3,1.417,8.602,36.093
X72,2005,57.9,0.31,7.353,36.065
X72,2006,58.5,0.194,6.862,36.688
X72,2007,57.6,0.182,6.305,36.629
X72,2008,58.0,0.191,6.158,36.832
X72,2009,58.0,0.187,8.005,37.209
X72,2010,58.6,0.159,7.416,37.745
X72,2011,55.9,0.13,7.2,37.881
X72,2012,58.0,0.134,6.915,37.967
X72,2013,59.3,0.105,6.622,38.136
X72,2014,55.5,0.093,8.166,38.329
X72,2015,48.9,0.097,8.083,38.657
X72,2016,46.8,0.106,8.229,38.516
X72,2017,48.8,0.098,8.323,38.536
X72,2018,50.9,0.095,7.621,37.877
X72,2019,53.3,0.096,7.064,37.871
X72,2020,53.3,0.106,7.982,34.485
X72,2021,50.3,0.106,8.181,33.152
X72,2022,60.9,0.096,7.567,32.092
X72,2023,58.2,0.096,7.532,32.437
X72,2024,58.2,0.096,7.527,32.113
X72,2025,58.4,0.096,7.755,31.907
X73,2000,,,11.049,40.553
X73,2001,,,10.625,38.895
X73,2002,,,10.179,38.117
X73,2003,,,10.128,36.892
X73,2004,49.7,,9.72,36.683
X73,2005,48.2,,9.023,36.312
X73,2006,48.6,,8.288,36.205
X73,2007,49.2,,6.718,36.244
X73,2008,50.5,,6.339,37.666
X73,2009,53.8,,8.207,37.758
X73,2010,51.8,,8.08,37.621
X73,2011,47.3,,7.538,37.409
X73,2012,47.7,,6.936,36.284
X73,2013,49.4,,7.016,36.423
X73,2014,50.1,,6.369,35.768
X73,2015,49.6,,6.248,35.227
X73,2016,51.2,,5.755,35.076
X73,2017,50.9,,5.101,34.003
X73,2018,49.1,,4.54,33.147
X73,2019,48.9,,4.133,32.442
X73,2020,51.1,,5.002,31.062
X73,2021,48.3,,4.517,30.496
X73,2022,48.1,,3.797,28.875
X73,2023,47.6,,3.318,28.978
X73,2024,47.9,,2.912,29.087
X73,2025,48.8,,2.792,28.873
X74,2000,,55.882,10.72,47.285
X74,2001,,54.297,9.42,46.392
X74,2002,,51.944,8.604,45.626
X74,2003,,50.303,7.949,44.97
X74,2004,47.0,44.261,7.32,43.806
X74,2005,46.4,42.173,6.749,42.849
X74,2006,45.1,39.423,6.179,41.704
X74,2007,47.5,37.015,5.468,40.566
X74,2008,45.4,33.672,5.339,39.548
X74,2009,46.9,31.097,5.485,39.38
X74,2010,47.3,28.332,5.367,38.773
X74,2011,45.5,25.04,5.079,38.44
X74,2012,46.2,21.901,5.02,37.718
X74,2013,44.3,18.95,4.999,37.321
X74,2014,43.7,15.448,5.066,36.807
X74,2015,43.5,12.796,5.062,36.507
X74,2016,42.1,10.09,5.091,36.158
X74,2017,39.6,7.962,5.382,35.415
X74,2018,39.6,5.973,5.179,35.221
X74,2019,40.4,4.377,5.035,34.634
X74,2020,41.1,3.71,5.342,33.787
X74,2021,41.0,2.418,5.53,34.204
X74,2022,41.1,2.322,4.786,34.99
X74,2023,41.5,2.076,4.66,34.739
X74,2024,41.6,1.927,4.663,34.954
X74,2025,41.4,1.793,4.737,34.968
X75,2000,,82.089,9.37,45.477
X75,2001,,80.095,8.641,44.894
X75,2002,,78.213,7.992,44.206
X75,2003,,77.246,7.3,43.465
X75,2004,41.1,69.323,6.555,42.195
X75,2005,41.4,67.838,5.86,41.204
X75,2006,41.7,63.928,5.195,39.905
X75,2007,40.9,60.682,4.392,38.624
X75,2008,40.8,55.642,4.637,37.581
X75,2009,42.0,51.219,5.042,37.45
X75,2010,42.5,46.65,5.294,36.92
X75,2011,42.4,41.104,5.026,36.864
X75,2012,45.5,35.864,4.986,36.106
X75,2013,46.4,31.037,5.001,35.836
X75,2014,44.1,25.245,5.188,35.339
X75,2015,43.4,20.829,5.249,35.006
X75,2016,43.5,16.343,5.28,34.575
X75,2017,35.3,12.897,5.792,33.63
X75,2018,35.4,9.59,5.482,33.445
X75,2019,37.9,6.971,5.271,32.683
X75,2020,38.6,5.939,5.676,31.859
X75,2021,38.8,3.796,5.628,32.223
X75,2022,39.4,3.626,4.831,32.961
X75,2023,40.6,3.25,4.64,32.462
X75,2024,40.5,3.016,4.645,32.613
X75,2025,40.4,2.784,4.771,32.555
X76,2000,,9.171,8.916,46.267
X76,2001,,9.4,9.403,45.407
X76,2002,,8.054,10.261,44.173
X76,2003,,8.349,10.06,42.286
X76,2004,37.6,5.48,10.037,41.367
X76,2005,37.1,4.555,9.821,41.195
X76,2006,35.9,3.393,9.401,40.482
X76,2007,37.1,2.708,9.244,40.014
X76,2008,36.5,2.08,9.89,39.729
X76,2009,38.8,1.899,11.827,40.051
X76,2010,38.5,1.848,10.405,39.415
X76,2011,37.3,1.301,9.03,39.698
X76,2012,38.0,0.966,8.589,38.822
X76,2013,37.2,0.685,8.815,39.662
X76,2014,38.5,0.577,8.835,40.473
X76,2015,39.2,0.49,9.061,41.346
X76,2016,41.2,0.463,9.437,41.8
X76,2017,39.5,0.462,9.356,42.48
X76,2018,39.5,0.419,9.353,42.917
X76,2019,40.4,0.382,11.047,43.087
X76,2020,38.1,0.428,10.831,39.374
X76,2021,35.3,0.385,10.094,40.91
X76,2022,33.0,0.308,8.913,42.717
X76,2023,37.7,0.261,8.193,43.903
X76,2024,42.0,0.18,7.824,44.923
X76,2025,42.0,0.153,7.67,45.086
X77,2000,,,10.203,55.957
X77,2001,,,10.687,55.41
X77,2002,,,11.491,51.58
X77,2003,,,12.114,51.911
X77,2004,51.5,,11.799,52.745
X77,2005,51.7,,10.469,54.019
X77,2006,52.0,,9.795,54.198
X77,2007,52.1,,8.564,53.604
X77,2008,53.1,,7.109,52.211
X77,2009,51.4,,8.937,50.97
X77,2010,51.3,,8.157,50.928
X77,2011,51.4,,7.262,48.828
X77,2012,51.0,,7.556,50.69
X77,2013,50.5,,7.628,50.685
X77,2014,50.4,,7.353,50.988
X77,2015,50.6,,6.633,50.065
X77,2016,51.2,,5.936,49.634
X77,2017,51.9,,5.173,49.498
X77,2018,52.1,,4.599,48.753
X77,2019,51.6,,4.245,47.683
X77,2020,51.8,,4.714,44.303
X77,2021,49.7,,5.225,45.397
X77,2022,49.7,,4.164,46.911
X77,2023,49.9,,3.74,47.835
X77,2024,49.8,,3.786,47.777
X77,2025,49.4,,3.697,47.725
X78,2000,,25.444,9.092,46.489
X78,2001,,25.44,9.298,45.71
X78,2002,,24.422,9.797,44.503
X78,2003,,24.71,9.519,43.02
X78,2004,39.7,21.131,9.296,42.086
X78,2005,39.2,20.192,8.896,41.751
X78,2006,38.2,18.454,8.4,40.911
X78,2007,39.1,17.238,8.019,40.2
X78,2008,38.8,15.472,8.446,39.637
X78,2009,40.6,14.351,10.012,39.75
X78,2010,40.3,12.973,9.037,39.17
X78,2011,39.3,11.115,7.959,39.247
X78,2012,40.0,9.552,7.657,38.535
X78,2013,39.3,8.093,7.833,39.015
X78,2014,40.2,6.602,7.872,39.431
X78,2015,40.7,5.416,8.009,39.895
X78,2016,42.5,4.281,8.247,40.081
X78,2017,40.5,3.39,8.275,40.287
X78,2018,40.4,2.575,8.167,40.521
X78,2019,41.4,1.958,9.285,40.39
X78,2020,39.5,1.759,9.223,37.525
X78,2021,37.1,1.197,8.732,38.726
X78,2022,35.3,1.103,7.644,40.221
X78,2023,39.2,0.975,7.067,40.898
X78,2024,42.7,0.86,6.813,41.569
X78,2025,42.5,0.788,6.723,41.606
X79,2000,,5.934,8.017,45.975
X79,2001,,6.329,9.217,45.26
X79,2002,,5.538,10.597,43.743
X79,2003,,6.633,10.597,41.665
X79,2004,37.4,4.163,10.692,40.856
X79,2005,37.0,4.08,10.408,40.943
X79,2006,36.1,3.02,9.968,40.311
X79,2007,36.4,2.509,9.83,39.916
X79,2008,36.6,1.898,10.634,39.708
X79,2009,38.4,1.712,13.152,40.045
X79,2010,37.9,1.716,11.55,39.486
X79,2011,37.1,1.188,9.908,39.889
X79,2012,37.9,0.852,9.428,39.177
X79,2013,37.6,0.574,9.699,40.323
X79,2014,39.0,0.504,9.711,41.407
X79,2015,39.7,0.427,9.901,42.371
X79,2016,42.6,0.41,10.235,42.881
X79,2017,40.8,0.42,10.061,43.7
X79,2018,40.7,0.379,10.0,44.181
X79,2019,41.7,0.346,11.912,44.335
X79,2020,39.0,0.422,11.705,40.069
X79,2021,35.8,0.379,10.759,41.794
X79,2022,33.4,0.294,9.45,43.807
X79,2023,38.5,0.248,8.591,45.224
X79,2024,43.0,0.159,8.174,46.367
X79,2025,42.9,0.135,7.969,46.588
X82,2000,,,9.164,45.185
X82,2001,,,8.623,44.712
X82,2002,,,8.978,44.546
X82,2003,,,9.072,44.047
X82,2004,58.8,,9.177,43.814
X82,2005,58.7,,9.012,43.729
X82,2006,58.2,,8.264,43.942
X82,2007,58.1,,7.224,43.68
X82,2008,58.5,,7.046,43.758
X82,2009,59.7,,9.014,42.988
X82,2010,59.1,,9.63,42.485
X82,2011,58.4,,9.697,42.013
X82,2012,58.5,,10.529,41.897
X82,2013,58.1,,10.872,41.891
X82,2014,58.1,,10.232,41.566
X82,2015,57.6,,9.414,41.463
X82,2016,57.9,,8.536,41.428
X82,2017,57.5,,7.639,41.592
X82,2018,57.7,,6.82,41.61
X82,2019,57.7,,6.264,41.484
X82,2020,58.6,,6.695,40.047
X82,2021,56.9,,6.724,40.814
X82,2022,55.8,,5.819,42.172
X82,2023,56.2,,5.726,42.603
X82,2024,57.1,,5.679,42.597
X82,2025,57.6,,5.735,42.554
X83,2000,,36.505,6.123,54.762
X83,2001,,35.169,6.252,53.973
X83,2002,,33.608,6.53,53.458
X83,2003,,31.732,6.654,52.802
X83,2004,55.5,29.699,6.503,52.444
X83,2005,54.9,27.43,6.437,51.933
X83,2006,54.5,26.139,6.196,51.231
X83,2007,54.3,24.471,6.009,50.448
X83,2008,54.9,23.477,6.078,49.646
X83,2009,55.8,22.428,6.705,48.654
X83,2010,54.6,20.288,6.629,47.605
X83,2011,54.1,18.3,6.504,46.919
X83,2012,54.1,16.746,6.446,46.155
X83,2013,54.1,13.865,6.405,45.885
X83,2014,54.4,12.674,6.248,45.156
X83,2015,54.3,11.44,6.246,44.643
X83,2016,54.5,10.622,6.216,44.19
X83,2017,54.3,9.991,6.099,43.63
X83,2018,54.3,9.365,5.942,43.141
X83,2019,54.4,8.936,5.718,42.777
X83,2020,55.1,9.561,6.688,41.132
X83,2021,53.9,9.232,6.021,41.794
X83,2022,53.3,8.931,5.251,42.565
X83,2023,53.3,8.599,4.881,42.947
X83,2024,53.7,8.368,4.841,43.125
X83,2025,53.9,8.168,4.829,43.114
X84,2000,,43.972,3.916,53.702
X84,2001,,41.851,4.024,53.942
X84,2002,,36.09,4.013,53.086
X84,2003,,32.692,4.011,52.222
X84,2004,50.2,30.699,4.251,52.591
X84,2005,50.1,27.843,4.477,51.173
X84,2006,50.1,28.676,4.309,51.033
X84,2007,50.3,25.396,4.456,51.544
X84,2008,50.7,23.251,4.117,50.978
X84,2009,51.8,21.511,3.722,50.69
X84,2010,50.4,18.743,3.256,49.805
X84,2011,50.8,17.39,3.039,49.667
X84,2012,51.1,14.783,2.759,49.67
X84,2013,51.5,14.761,2.726,48.973
X84,2014,52.0,13.658,2.655,48.482
X84,2015,51.9,11.595,2.883,48.237
X84,2016,51.8,9.773,2.82,47.384
X84,2017,51.2,8.194,2.637,46.332
X84,2018,51.1,7.106,2.673,46.256
X84,2019,50.3,6.367,2.397,46.228
X84,2020,51.2,6.592,2.975,44.048
X84,2021,50.1,6.191,3.182,42.757
X84,2022,49.5,5.639,2.613,42.977
X84,2023,50.1,4.804,2.476,43.032
X84,2024,50.0,4.003,2.463,42.726
X84,2025,50.2,3.548,2.44,42.676
X85,2000,,45.984,5.88,55.089
X85,2001,,43.873,6.064,54.151
X85,2002,,41.458,6.302,53.636
X85,2003,,38.612,6.504,52.955
X85,2004,51.1,35.722,6.39,52.561
X85,2005,50.1,32.307,6.466,51.909
X85,2006,49.8,30.626,6.327,50.92
X85,2007,49.5,28.244,6.217,49.972
X85,2008,51.1,26.883,6.231,48.922
X85,2009,53.0,25.115,6.426,47.797
X85,2010,51.7,22.021,6.225,46.552
X85,2011,50.7,19.218,6.139,45.44
X85,2012,50.8,17.045,6.062,44.63
X85,2013,51.5,12.559,6.057,43.96
X85,2014,52.0,10.875,6.032,43.056
X85,2015,52.3,8.884,6.214,42.294
X85,2016,52.6,7.553,6.372,41.603
X85,2017,52.6,6.559,6.365,40.869
X85,2018,52.3,5.557,6.284,40.085
X85,2019,52.4,4.862,5.934,39.383
X85,2020,53.2,5.136,6.748,37.455
X85,2021,52.2,4.687,6.058,37.853
X85,2022,52.4,4.182,5.441,38.61
X85,2023,52.1,3.571,4.95,38.929
X85,2024,52.4,3.075,4.828,39.166
X85,2025,52.5,2.71,4.789,39.079
X87,2000,,21.846,6.369,50.866
X87,2001,,21.797,6.329,50.655
X87,2002,,21.575,6.535,50.227
X87,2003,,20.646,6.46,49.717
X87,2004,54.9,19.464,6.261,49.399
X87,2005,54.6,18.744,5.947,49.066
X87,2006,54.2,17.988,5.572,48.712
X87,2007,54.2,17.205,5.275,48.165
X87,2008,54.3,16.49,5.369,47.798
X87,2009,55.0,16.197,6.389,47.465
X87,2010,53.8,15.333,6.339,46.936
X87,2011,53.6,14.732,6.156,46.795
X87,2012,53.7,14.236,6.245,46.375
X87,2013,53.5,13.844,6.141,46.445
X87,2014,53.7,13.39,5.874,45.908
X87,2015,53.5,13.152,5.766,45.624
X87,2016,53.6,12.922,5.543,45.286
X87,2017,53.2,12.663,5.403,45.04
X87,2018,53.3,12.438,5.208,44.988
X87,2019,53.6,12.356,5.229,45.038
X87,2020,54.4,13.406,6.423,43.829
X87,2021,53.0,13.167,6.026,44.859
X87,2022,51.9,12.967,5.061,45.339
X87,2023,52.2,13.023,4.841,45.428
X87,2024,52.7,13.086,4.937,45.194
X87,2025,52.8,13.052,4.949,45.176
X88,2000,,,5.791,53.447
X88,2001,,,5.874,52.708
X88,2002,,,6.501,52.298
X88,2003,,,6.637,51.43
X88,2004,60.0,,6.397,51.122
X88,2005,59.5,,6.203,50.867
X88,2006,59.4,,5.825,51.023
X88,2007,59.4,,5.458,50.501
X88,2008,59.5,,5.868,50.323
X88,2009,59.8,,8.068,49.045
X88,2010,58.8,,8.21,48.017
X88,2011,58.7,,7.691,47.743
X88,2012,58.7,,7.421,47.513
X88,2013,58.2,,7.108,47.78
X88,2014,58.3,,6.415,47.659
X88,2015,58.4,,5.831,47.598
X88,2016,58.4,,5.461,47.875
X88,2017,58.3,,4.997,47.999
X88,2018,58.6,,4.55,48.273
X88,2019,58.5,,4.26,48.732
X88,2020,59.3,,6.515,47.332
X88,2021,58.2,,5.253,48.438
X88,2022,56.8,,4.084,49.107
X88,2023,56.4,,4.075,49.618
X88,2024,56.8,,4.272,49.474
X88,2025,57.2,,4.442,49.503
X89,2000,,5.388,12.349,34.057
X89,2001,,5.175,12.378,33.229
X89,2002,,4.734,12.473,33.351
X89,2003,,4.173,12.168,33.386
X89,2004,32.4,3.945,11.076,33.313
X89,2005,30.6,3.717,11.232,33.271
X89,2006,29.9,3.448,10.585,32.769
X89,2007,29.6,3.324,10.125,32.032
X89,2008,28.9,3.197,9.865,31.586
X89,2009,32.9,3.046,9.802,31.124
X89,2010,31.4,2.549,10.151,30.64
X89,2011,31.1,2.354,10.843,29.656
X89,2012,31.0,2.267,11.131,29.68
X89,2013,31.8,2.444,10.814,29.455
X89,2014,33.2,2.704,10.824,29.085
X89,2015,37.2,2.991,11.019,28.175
X89,2016,37.7,3.502,11.038,28.135
X89,2017,37.4,3.54,11.19,27.49
X89,2018,35.7,3.666,10.783,26.417
X89,2019,36.6,3.811,10.134,25.742
X89,2020,38.6,4.467,10.85,24.589
X89,2021,36.0,4.458,10.376,25.022
X89,2022,33.2,4.442,9.42,25.197
